Time_min,Pressure_MPA,Temperature_C
10.0,4.556938775510204,150.0
10.0,4.725714285714286,150.0
10.0,4.894489795918367,150.0
10.0,5.063265306122449,150.0
10.0,5.23204081632653,150.0
10.0,5.400816326530612,150.0
10.0,5.569591836734694,150.0
10.0,5.738367346938776,150.0
10.0,5.9071428571428575,150.0
10.0,6.075918367346938,150.0
10.0,6.24469387755102,150.0
10.0,6.413469387755102,150.0
10.0,6.582244897959184,150.0
10.0,6.751020408163265,150.0
10.0,6.919795918367347,150.0
10.0,7.088571428571428,150.0
10.0,7.25734693877551,150.0
10.0,7.426122448979592,150.0
10.0,7.594897959183673,150.0
10.0,7.763673469387755,150.0
10.0,7.932448979591837,150.0
10.0,8.101224489795918,150.0
10.0,8.27,150.0
15.0,0.0,70.0
15.0,0.16877551020408163,70.0
15.0,0.33755102040816326,70.0
15.0,0.5063265306122449,70.0
15.0,0.6751020408163265,70.0
15.0,0.8438775510204082,70.0
15.0,1.0126530612244897,70.0
15.0,1.1814285714285715,70.0
15.0,1.350204081632653,70.0
15.0,1.5189795918367346,70.0
15.0,1.6877551020408164,70.0
15.0,1.856530612244898,70.0
15.0,2.0253061224489795,70.0
15.0,2.194081632653061,70.0
15.0,2.362857142857143,70.0
15.0,2.5316326530612243,70.0
15.0,2.700408163265306,70.0
15.0,2.869183673469388,70.0
15.0,3.037959183673469,70.0
15.0,3.206734693877551,70.0
15.0,3.3755102040816327,70.0
15.0,3.544285714285714,70.0
15.0,3.713061224489796,70.0
15.0,3.8818367346938776,70.0
15.0,4.050612244897959,70.0
15.0,4.219387755102041,70.0
15.0,4.388163265306122,70.0
15.0,4.556938775510204,70.0
15.0,4.725714285714286,70.0
15.0,4.894489795918367,70.0
15.0,5.063265306122449,70.0
15.0,5.23204081632653,70.0
15.0,5.400816326530612,70.0
15.0,5.569591836734694,70.0
15.0,5.738367346938776,70.0
15.0,5.9071428571428575,70.0
15.0,6.075918367346938,70.0
15.0,6.24469387755102,70.0
15.0,6.413469387755102,70.0
15.0,6.582244897959184,70.0
15.0,6.751020408163265,70.0
15.0,6.919795918367347,70.0
15.0,7.088571428571428,70.0
15.0,7.25734693877551,70.0
15.0,7.426122448979592,70.0
15.0,7.594897959183673,70.0
15.0,7.763673469387755,70.0
15.0,7.932448979591837,70.0
15.0,8.101224489795918,70.0
15.0,8.27,70.0
15.0,0.0,71.63265306122449
15.0,0.16877551020408163,71.63265306122449
15.0,0.33755102040816326,71.63265306122449
15.0,0.5063265306122449,71.63265306122449
15.0,0.6751020408163265,71.63265306122449
15.0,0.8438775510204082,71.63265306122449
15.0,1.0126530612244897,71.63265306122449
15.0,1.1814285714285715,71.63265306122449
15.0,1.350204081632653,71.63265306122449
15.0,1.5189795918367346,71.63265306122449
15.0,1.6877551020408164,71.63265306122449
15.0,1.856530612244898,71.63265306122449
15.0,2.0253061224489795,71.63265306122449
15.0,2.194081632653061,71.63265306122449
15.0,2.362857142857143,71.63265306122449
15.0,2.5316326530612243,71.63265306122449
15.0,2.700408163265306,71.63265306122449
15.0,2.869183673469388,71.63265306122449
15.0,3.037959183673469,71.63265306122449
15.0,3.206734693877551,71.63265306122449
15.0,3.3755102040816327,71.63265306122449
15.0,3.544285714285714,71.63265306122449
15.0,3.713061224489796,71.63265306122449
15.0,3.8818367346938776,71.63265306122449
15.0,4.050612244897959,71.63265306122449
15.0,4.219387755102041,71.63265306122449
15.0,4.388163265306122,71.63265306122449
15.0,4.556938775510204,71.63265306122449
15.0,4.725714285714286,71.63265306122449
15.0,4.894489795918367,71.63265306122449
15.0,5.063265306122449,71.63265306122449
15.0,5.23204081632653,71.63265306122449
15.0,5.400816326530612,71.63265306122449
15.0,5.569591836734694,71.63265306122449
15.0,5.738367346938776,71.63265306122449
15.0,5.9071428571428575,71.63265306122449
15.0,6.075918367346938,71.63265306122449
15.0,6.24469387755102,71.63265306122449
15.0,6.413469387755102,71.63265306122449
15.0,6.582244897959184,71.63265306122449
15.0,6.751020408163265,71.63265306122449
15.0,6.919795918367347,71.63265306122449
15.0,7.088571428571428,71.63265306122449
15.0,7.25734693877551,71.63265306122449
15.0,7.426122448979592,71.63265306122449
15.0,7.594897959183673,71.63265306122449
15.0,7.763673469387755,71.63265306122449
15.0,7.932448979591837,71.63265306122449
15.0,8.101224489795918,71.63265306122449
15.0,8.27,71.63265306122449
15.0,0.0,73.26530612244898
15.0,0.16877551020408163,73.26530612244898
15.0,0.33755102040816326,73.26530612244898
15.0,0.5063265306122449,73.26530612244898
15.0,0.6751020408163265,73.26530612244898
15.0,0.8438775510204082,73.26530612244898
15.0,1.0126530612244897,73.26530612244898
15.0,1.1814285714285715,73.26530612244898
15.0,1.350204081632653,73.26530612244898
15.0,1.5189795918367346,73.26530612244898
15.0,1.6877551020408164,73.26530612244898
15.0,1.856530612244898,73.26530612244898
15.0,2.0253061224489795,73.26530612244898
15.0,2.194081632653061,73.26530612244898
15.0,2.362857142857143,73.26530612244898
15.0,2.5316326530612243,73.26530612244898
15.0,2.700408163265306,73.26530612244898
15.0,2.869183673469388,73.26530612244898
15.0,3.037959183673469,73.26530612244898
15.0,3.206734693877551,73.26530612244898
15.0,3.3755102040816327,73.26530612244898
15.0,3.544285714285714,73.26530612244898
15.0,3.713061224489796,73.26530612244898
15.0,3.8818367346938776,73.26530612244898
15.0,4.050612244897959,73.26530612244898
15.0,4.219387755102041,73.26530612244898
15.0,4.388163265306122,73.26530612244898
15.0,4.556938775510204,73.26530612244898
15.0,4.725714285714286,73.26530612244898
15.0,4.894489795918367,73.26530612244898
15.0,5.063265306122449,73.26530612244898
15.0,5.23204081632653,73.26530612244898
15.0,5.400816326530612,73.26530612244898
15.0,5.569591836734694,73.26530612244898
15.0,5.738367346938776,73.26530612244898
15.0,5.9071428571428575,73.26530612244898
15.0,6.075918367346938,73.26530612244898
15.0,6.24469387755102,73.26530612244898
15.0,6.413469387755102,73.26530612244898
15.0,6.582244897959184,73.26530612244898
15.0,6.751020408163265,73.26530612244898
15.0,6.919795918367347,73.26530612244898
15.0,7.088571428571428,73.26530612244898
15.0,7.25734693877551,73.26530612244898
15.0,7.426122448979592,73.26530612244898
15.0,7.594897959183673,73.26530612244898
15.0,7.763673469387755,73.26530612244898
15.0,7.932448979591837,73.26530612244898
15.0,8.101224489795918,73.26530612244898
15.0,8.27,73.26530612244898
15.0,0.0,74.89795918367346
15.0,0.16877551020408163,74.89795918367346
15.0,0.33755102040816326,74.89795918367346
15.0,0.5063265306122449,74.89795918367346
15.0,0.6751020408163265,74.89795918367346
15.0,0.8438775510204082,74.89795918367346
15.0,1.0126530612244897,74.89795918367346
15.0,1.1814285714285715,74.89795918367346
15.0,1.350204081632653,74.89795918367346
15.0,1.5189795918367346,74.89795918367346
15.0,1.6877551020408164,74.89795918367346
15.0,1.856530612244898,74.89795918367346
15.0,2.0253061224489795,74.89795918367346
15.0,2.194081632653061,74.89795918367346
15.0,2.362857142857143,74.89795918367346
15.0,2.5316326530612243,74.89795918367346
15.0,2.700408163265306,74.89795918367346
15.0,2.869183673469388,74.89795918367346
15.0,3.037959183673469,74.89795918367346
15.0,3.206734693877551,74.89795918367346
15.0,3.3755102040816327,74.89795918367346
15.0,3.544285714285714,74.89795918367346
15.0,3.713061224489796,74.89795918367346
15.0,3.8818367346938776,74.89795918367346
15.0,4.050612244897959,74.89795918367346
15.0,4.219387755102041,74.89795918367346
15.0,4.388163265306122,74.89795918367346
15.0,4.556938775510204,74.89795918367346
15.0,4.725714285714286,74.89795918367346
15.0,4.894489795918367,74.89795918367346
15.0,5.063265306122449,74.89795918367346
15.0,5.23204081632653,74.89795918367346
15.0,5.400816326530612,74.89795918367346
15.0,5.569591836734694,74.89795918367346
15.0,5.738367346938776,74.89795918367346
15.0,5.9071428571428575,74.89795918367346
15.0,6.075918367346938,74.89795918367346
15.0,6.24469387755102,74.89795918367346
15.0,6.413469387755102,74.89795918367346
15.0,6.582244897959184,74.89795918367346
15.0,6.751020408163265,74.89795918367346
15.0,6.919795918367347,74.89795918367346
15.0,7.088571428571428,74.89795918367346
15.0,7.25734693877551,74.89795918367346
15.0,7.426122448979592,74.89795918367346
15.0,7.594897959183673,74.89795918367346
15.0,7.763673469387755,74.89795918367346
15.0,7.932448979591837,74.89795918367346
15.0,8.101224489795918,74.89795918367346
15.0,8.27,74.89795918367346
15.0,0.0,76.53061224489795
15.0,0.16877551020408163,76.53061224489795
15.0,0.33755102040816326,76.53061224489795
15.0,0.5063265306122449,76.53061224489795
15.0,0.6751020408163265,76.53061224489795
15.0,0.8438775510204082,76.53061224489795
15.0,1.0126530612244897,76.53061224489795
15.0,1.1814285714285715,76.53061224489795
15.0,1.350204081632653,76.53061224489795
15.0,1.5189795918367346,76.53061224489795
15.0,1.6877551020408164,76.53061224489795
15.0,1.856530612244898,76.53061224489795
15.0,2.0253061224489795,76.53061224489795
15.0,2.194081632653061,76.53061224489795
15.0,2.362857142857143,76.53061224489795
15.0,2.5316326530612243,76.53061224489795
15.0,2.700408163265306,76.53061224489795
15.0,2.869183673469388,76.53061224489795
15.0,3.037959183673469,76.53061224489795
15.0,3.206734693877551,76.53061224489795
15.0,3.3755102040816327,76.53061224489795
15.0,3.544285714285714,76.53061224489795
15.0,3.713061224489796,76.53061224489795
15.0,3.8818367346938776,76.53061224489795
15.0,4.050612244897959,76.53061224489795
15.0,4.219387755102041,76.53061224489795
15.0,4.388163265306122,76.53061224489795
15.0,4.556938775510204,76.53061224489795
15.0,4.725714285714286,76.53061224489795
15.0,4.894489795918367,76.53061224489795
15.0,5.063265306122449,76.53061224489795
15.0,5.23204081632653,76.53061224489795
15.0,5.400816326530612,76.53061224489795
15.0,5.569591836734694,76.53061224489795
15.0,5.738367346938776,76.53061224489795
15.0,5.9071428571428575,76.53061224489795
15.0,6.075918367346938,76.53061224489795
15.0,6.24469387755102,76.53061224489795
15.0,6.413469387755102,76.53061224489795
15.0,6.582244897959184,76.53061224489795
15.0,6.751020408163265,76.53061224489795
15.0,6.919795918367347,76.53061224489795
15.0,7.088571428571428,76.53061224489795
15.0,7.25734693877551,76.53061224489795
15.0,7.426122448979592,76.53061224489795
15.0,7.594897959183673,76.53061224489795
15.0,7.763673469387755,76.53061224489795
15.0,7.932448979591837,76.53061224489795
15.0,8.101224489795918,76.53061224489795
15.0,8.27,76.53061224489795
15.0,0.0,78.16326530612245
15.0,0.16877551020408163,78.16326530612245
15.0,0.33755102040816326,78.16326530612245
15.0,0.5063265306122449,78.16326530612245
15.0,0.6751020408163265,78.16326530612245
15.0,0.8438775510204082,78.16326530612245
15.0,1.0126530612244897,78.16326530612245
15.0,1.1814285714285715,78.16326530612245
15.0,1.350204081632653,78.16326530612245
15.0,1.5189795918367346,78.16326530612245
15.0,1.6877551020408164,78.16326530612245
15.0,1.856530612244898,78.16326530612245
15.0,2.0253061224489795,78.16326530612245
15.0,2.194081632653061,78.16326530612245
15.0,2.362857142857143,78.16326530612245
15.0,2.5316326530612243,78.16326530612245
15.0,2.700408163265306,78.16326530612245
15.0,2.869183673469388,78.16326530612245
15.0,3.037959183673469,78.16326530612245
15.0,3.206734693877551,78.16326530612245
15.0,3.3755102040816327,78.16326530612245
15.0,3.544285714285714,78.16326530612245
15.0,3.713061224489796,78.16326530612245
15.0,3.8818367346938776,78.16326530612245
15.0,4.050612244897959,78.16326530612245
15.0,4.219387755102041,78.16326530612245
15.0,4.388163265306122,78.16326530612245
15.0,4.556938775510204,78.16326530612245
15.0,4.725714285714286,78.16326530612245
15.0,4.894489795918367,78.16326530612245
15.0,5.063265306122449,78.16326530612245
15.0,5.23204081632653,78.16326530612245
15.0,5.400816326530612,78.16326530612245
15.0,5.569591836734694,78.16326530612245
15.0,5.738367346938776,78.16326530612245
15.0,5.9071428571428575,78.16326530612245
15.0,6.075918367346938,78.16326530612245
15.0,6.24469387755102,78.16326530612245
15.0,6.413469387755102,78.16326530612245
15.0,6.582244897959184,78.16326530612245
15.0,6.751020408163265,78.16326530612245
15.0,6.919795918367347,78.16326530612245
15.0,7.088571428571428,78.16326530612245
15.0,7.25734693877551,78.16326530612245
15.0,7.426122448979592,78.16326530612245
15.0,7.594897959183673,78.16326530612245
15.0,7.763673469387755,78.16326530612245
15.0,7.932448979591837,78.16326530612245
15.0,8.101224489795918,78.16326530612245
15.0,8.27,78.16326530612245
15.0,0.0,79.79591836734694
15.0,0.16877551020408163,79.79591836734694
15.0,0.33755102040816326,79.79591836734694
15.0,0.5063265306122449,79.79591836734694
15.0,0.6751020408163265,79.79591836734694
15.0,0.8438775510204082,79.79591836734694
15.0,1.0126530612244897,79.79591836734694
15.0,1.1814285714285715,79.79591836734694
15.0,1.350204081632653,79.79591836734694
15.0,1.5189795918367346,79.79591836734694
15.0,1.6877551020408164,79.79591836734694
15.0,1.856530612244898,79.79591836734694
15.0,2.0253061224489795,79.79591836734694
15.0,2.194081632653061,79.79591836734694
15.0,2.362857142857143,79.79591836734694
15.0,2.5316326530612243,79.79591836734694
15.0,2.700408163265306,79.79591836734694
15.0,2.869183673469388,79.79591836734694
15.0,3.037959183673469,79.79591836734694
15.0,3.206734693877551,79.79591836734694
15.0,3.3755102040816327,79.79591836734694
15.0,3.544285714285714,79.79591836734694
15.0,3.713061224489796,79.79591836734694
15.0,3.8818367346938776,79.79591836734694
15.0,4.050612244897959,79.79591836734694
15.0,4.219387755102041,79.79591836734694
15.0,4.388163265306122,79.79591836734694
15.0,4.556938775510204,79.79591836734694
15.0,4.725714285714286,79.79591836734694
15.0,4.894489795918367,79.79591836734694
15.0,5.063265306122449,79.79591836734694
15.0,5.23204081632653,79.79591836734694
15.0,5.400816326530612,79.79591836734694
15.0,5.569591836734694,79.79591836734694
15.0,5.738367346938776,79.79591836734694
15.0,5.9071428571428575,79.79591836734694
15.0,6.075918367346938,79.79591836734694
15.0,6.24469387755102,79.79591836734694
15.0,6.413469387755102,79.79591836734694
15.0,6.582244897959184,79.79591836734694
15.0,6.751020408163265,79.79591836734694
15.0,6.919795918367347,79.79591836734694
15.0,7.088571428571428,79.79591836734694
15.0,7.25734693877551,79.79591836734694
15.0,7.426122448979592,79.79591836734694
15.0,7.594897959183673,79.79591836734694
15.0,7.763673469387755,79.79591836734694
15.0,7.932448979591837,79.79591836734694
15.0,8.101224489795918,79.79591836734694
15.0,8.27,79.79591836734694
15.0,0.0,81.42857142857143
15.0,0.16877551020408163,81.42857142857143
15.0,0.33755102040816326,81.42857142857143
15.0,0.5063265306122449,81.42857142857143
15.0,0.6751020408163265,81.42857142857143
15.0,0.8438775510204082,81.42857142857143
15.0,1.0126530612244897,81.42857142857143
15.0,1.1814285714285715,81.42857142857143
15.0,1.350204081632653,81.42857142857143
15.0,1.5189795918367346,81.42857142857143
15.0,1.6877551020408164,81.42857142857143
15.0,1.856530612244898,81.42857142857143
15.0,2.0253061224489795,81.42857142857143
15.0,2.194081632653061,81.42857142857143
15.0,2.362857142857143,81.42857142857143
15.0,2.5316326530612243,81.42857142857143
15.0,2.700408163265306,81.42857142857143
15.0,2.869183673469388,81.42857142857143
15.0,3.037959183673469,81.42857142857143
15.0,3.206734693877551,81.42857142857143
15.0,3.3755102040816327,81.42857142857143
15.0,3.544285714285714,81.42857142857143
15.0,3.713061224489796,81.42857142857143
15.0,3.8818367346938776,81.42857142857143
15.0,4.050612244897959,81.42857142857143
15.0,4.219387755102041,81.42857142857143
15.0,4.388163265306122,81.42857142857143
15.0,4.556938775510204,81.42857142857143
15.0,4.725714285714286,81.42857142857143
15.0,4.894489795918367,81.42857142857143
15.0,5.063265306122449,81.42857142857143
15.0,5.23204081632653,81.42857142857143
15.0,5.400816326530612,81.42857142857143
15.0,5.569591836734694,81.42857142857143
15.0,5.738367346938776,81.42857142857143
15.0,5.9071428571428575,81.42857142857143
15.0,6.075918367346938,81.42857142857143
15.0,6.24469387755102,81.42857142857143
15.0,6.413469387755102,81.42857142857143
15.0,6.582244897959184,81.42857142857143
15.0,6.751020408163265,81.42857142857143
15.0,6.919795918367347,81.42857142857143
15.0,7.088571428571428,81.42857142857143
15.0,7.25734693877551,81.42857142857143
15.0,7.426122448979592,81.42857142857143
15.0,7.594897959183673,81.42857142857143
15.0,7.763673469387755,81.42857142857143
15.0,7.932448979591837,81.42857142857143
15.0,8.101224489795918,81.42857142857143
15.0,8.27,81.42857142857143
15.0,0.0,83.06122448979592
